Date_time,consumption,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
02/01/2019 11:00,38189.36,0.0675,8.419,397.7403,665.2294,0.0148,6.5232,0.4023,1.1624
02/01/2019 12:00,36893.13,0.0602,8.344,301.0873,519.5371,0.0144,6.4892,0.3755,1.1618
02/01/2019 13:00,35324.44,0.0582,7.822,173.9222,320.4745,0.0135,6.4819,0.3135,1.1621
02/01/2019 14:00,36320.38,0.0581,6.177,46.7902,96.8341,0.0133,6.4903,0.2803,1.1636
02/01/2019 15:00,36414.56,0.0611,4.601,0.2595,0.878,0.0159,6.5043,0.2684,1.1657
02/01/2019 16:00,36696.92,0.0577,4.059,0,0,0.0184,6.5215,0.2515,1.1677
02/01/2019 17:00,37036.21,0.0487,3.556,0,0,0.0186,6.54,0.2424,1.1695
02/01/2019 18:00,37746.92,0.0859,3.095,0,0,0.0298,6.5654,0.229,1.1712
02/01/2019 19:00,37588.27,0.077,2.695,0,0,0.0299,6.5956,0.2036,1.173
02/01/2019 20:00,36572.75,0.072,2.32,0,0,0.0306,6.626,0.1918,1.1749
02/01/2019 21:00,35744.82,0.0649,2.039,0,0,0.0307,6.657,0.1869,1.1763
02/01/2019 22:00,35030.27,0.0576,1.817,0,0,0.0281,6.6868,0.1824,1.1771
02/01/2019 23:00,34020.85,0.0501,1.656,0,0,0.0237,6.7134,0.2002,1.1779
02/02/2019 00:00,32081.34,0.0377,1.541,0,0,0.0199,6.7358,0.2062,1.1783
02/02/2019 01:00,30214.71,0.0286,1.462,0,0,0.0161,6.754,0.2042,1.1787
02/02/2019 02:00,28867.6,0.0225,1.412,0,0,0.0133,6.7688,0.2363,1.1792
02/02/2019 03:00,28041.88,0.0186,1.303,0.0001,0.0011,0.0119,6.7814,0.3159,1.1806
02/02/2019 04:00,27575.17,0.0141,1.207,7.2105,20.5409,0.0099,6.7923,0.3399,1.1826
02/02/2019 05:00,27825.04,0.0101,2.325,92.2438,182.1394,0.0074,6.8001,0.3376,1.1841
02/02/2019 06:00,28270.19,0.0092,4.436,253.6801,407.2281,0.0064,6.7993,0.3379,1.1825
02/02/2019 07:00,29175.61,0.0083,6.437,407.4045,587.5447,0.0063,6.7771,0.3485,1.176
02/02/2019 08:00,31327.89,0.0074,8.155,513.1373,710.1059,0.0054,6.7317,0.372,1.1692
02/02/2019 09:00,33199.5,0.0072,9.205,554.7244,766.5686,0.0053,6.6714,0.4397,1.1645
02/02/2019 10:00,33432.09,0.0068,9.727,526.1764,753.0942,0.0051,6.6048,0.512,1.1614
02/02/2019 11:00,33315.8,0.0055,9.901,441.8156,670.653,0.0044,6.5464,0.5396,1.1594
02/02/2019 12:00,32174.01,0.0045,9.706,317.4023,524.771,0.0041,6.5081,0.5501,1.1587
02/02/2019 13:00,31990.99,0.0038,8.887,168.6978,325.4735,0.0035,6.4939,0.5824,1.1595
02/02/2019 14:00,31688.68,0.0029,6.821,37.4683,100.609,0.0028,6.494,0.6158,1.1614
02/02/2019 15:00,31359.46,0.0022,5.464,0.2824,1.0779,0.0021,6.4963,0.5991,1.1635
02/02/2019 16:00,31934.67,0.0018,4.821,0,0,0.0018,6.4984,0.5233,1.1653
02/02/2019 17:00,33168.09,0.0016,4.175,0,0,0.0016,6.5002,0.5366,1.1671
02/02/2019 18:00,35574.17,0.0004,3.598,0,0,0.0004,6.5014,0.5977,1.169
02/02/2019 19:00,35860.07,0.0002,3.123,0,0,0.0002,6.502,0.6039,1.1709
02/02/2019 20:00,35042.11,0.0001,2.744,0,0,0.0001,6.5025,0.5999,1.1727
02/02/2019 21:00,34250.07,0.0001,2.423,0,0,0.0001,6.503,0.5859,1.1744
02/02/2019 22:00,33553.8,0.0001,2.176,0,0,0.0001,6.5035,0.5802,1.1761
02/02/2019 23:00,32543.93,0.0001,1.961,0,0,0.0001,6.5039,0.5782,1.1777
02/03/2019 00:00,30566.18,0.0001,1.774,0,0,0.0001,6.5045,0.5691,1.1789
02/03/2019 01:00,28561.57,0.0001,1.577,0,0,0.0001,6.505,0.5418,1.18
02/03/2019 02:00,27204.5,0.0001,1.411,0,0,0.0001,6.5054,0.4964,1.181
02/03/2019 03:00,26200.44,0.0001,1.233,0.0005,0.0021,0.0001,6.5059,0.447,1.1822
02/03/2019 04:00,25840.88,0.0001,1.177,10.6802,21.7841,0.0001,6.5064,0.4301,1.1836
02/03/2019 05:00,25855.93,0.0001,2.527,106.5627,186.8424,0.0001,6.5065,0.4255,1.1842
02/03/2019 06:00,26103.25,0,4.831,258.3018,412.377,0,6.5019,0.4253,1.182
02/03/2019 07:00,25838.84,0.0001,6.974,399.7235,592.9298,0,6.4798,0.4245,1.175
02/03/2019 08:00,25321.37,0.0001,9.039,505.4878,715.6267,0,6.4352,0.436,1.1668
02/03/2019 09:00,25727.15,0.0001,10.414,549.2457,772.1863,0,6.3705,0.4704,1.1606
02/03/2019 10:00,26338.91,0.0001,11.197,509.4509,758.7057,0,6.2861,0.5361,1.1563
02/03/2019 11:00,26618.85,0,11.463,423.1893,676.1413,0,6.202,0.5775,1.1541
02/03/2019 12:00,26458.07,0,11.341,313.3283,530.118,0,6.1472,0.6102,1.1533
02/03/2019 13:00,26563.13,0,10.497,172.6563,330.5675,0,6.127,0.6257,1.1538
02/03/2019 14:00,26312.94,0,8.596,40.1151,104.4885,0,6.1245,0.6354,1.1555
02/03/2019 15:00,26535.88,0,7.259,0.3133,1.3193,0,6.1244,0.6081,1.1577
02/03/2019 16:00,27432.32,0,6.47,0,0,0,6.1245,0.5709,1.16
02/03/2019 17:00,29517.68,0,5.723,0,0,0,6.1246,0.5713,1.1621
02/03/2019 18:00,32066.67,0.0001,5.082,0,0,0.0001,6.1249,0.5785,1.164
02/03/2019 19:00,33748.67,0.0001,4.556,0,0,0.0001,6.1252,0.5842,1.1658
02/03/2019 20:00,33579.75,0.0001,4.125,0,0,0.0001,6.1255,0.5794,1.1674
02/03/2019 21:00,32882.29,0,3.809,0,0,0,6.1258,0.5587,1.1687
02/03/2019 22:00,32155.99,0.0002,3.572,0,0,0,6.126,0.5644,1.1698
02/03/2019 23:00,31206.67,0.0002,3.354,0,0,0,6.1263,0.5893,1.1709
02/04/2019 00:00,29156.22,0.0002,3.157,0,0,0,6.1265,0.6114,1.1719
02/04/2019 01:00,27288.17,0,2.986,0,0,0,6.1268,0.6161,1.1728
02/04/2019 02:00,26356.84,0,2.823,0,0,0,6.127,0.6014,1.1737
02/04/2019 03:00,25665.86,0,2.611,0.001,0.0036,0,6.1272,0.5666,1.1751
02/04/2019 04:00,25565.49,0,2.485,11.712,23.0984,0,6.1274,0.5353,1.1767
02/04/2019 05:00,26022.31,0,3.682,106.247,191.6502,0,6.1273,0.5147,1.1778
02/04/2019 06:00,27493.78,0,6.215,265.9625,417.6175,0,6.1232,0.4101,1.1765
02/04/2019 07:00,30315.11,0,8.301,423.3349,598.3838,0,6.1061,0.3077,1.1712
02/04/2019 08:00,34759.46,0,10.602,530.2481,721.2609,0,6.0705,0.3463,1.1623
02/04/2019 09:00,36294.73,0,12.193,575.9926,777.8993,0,6.007,0.3982,1.1554
02/04/2019 10:00,35734.77,0,12.968,556.7078,764.4125,0,5.9165,0.4397,1.1512
02/04/2019 11:00,35406.54,0,13.175,480.0528,681.7257,0,5.832,0.4684,1.149
02/04/2019 12:00,33608.41,0,12.818,348.9198,535.5146,0,5.7782,0.5061,1.1486
02/04/2019 13:00,33396.48,0,11.528,184.9306,335.7268,0,5.7622,0.5786,1.1502
02/04/2019 14:00,33837.5,0,9.023,42.6546,108.4834,0,5.7605,0.6191,1.1537
02/04/2019 15:00,33955.79,0,7.275,0.2688,1.6019,0,5.7603,0.657,1.1581
02/04/2019 16:00,34760.77,0,6.383,0,0,0,5.7604,0.6731,1.1621
02/04/2019 17:00,36281.77,0,5.573,0,0,0,5.7606,0.6594,1.1652
02/04/2019 18:00,37354.51,0,4.914,0,0,0,5.7608,0.647,1.1676
02/04/2019 19:00,37493.85,0,4.443,0,0,0,5.7611,0.6439,1.1695
02/04/2019 20:00,36673.68,0,4.109,0,0,0,5.7614,0.6398,1.171
02/04/2019 21:00,35178.17,0,3.829,0,0,0,5.7617,0.6222,1.1721
02/04/2019 22:00,34652.32,0,3.571,0,0,0,5.7619,0.6372,1.1728
02/04/2019 23:00,33299.3,0,3.292,0,0,0,5.7622,0.6447,1.1737
02/05/2019 00:00,31267,0,3.052,0,0,0,5.7623,0.6838,1.1745
02/05/2019 01:00,29546.79,0.0001,2.899,0,0,0,5.7624,0.6777,1.1754
02/05/2019 02:00,28573.38,0.0002,2.695,0,0,0,5.7625,0.6391,1.1764
02/05/2019 03:00,27975.48,0.0004,2.435,0.0018,0.0061,0,5.7626,0.5568,1.178
02/05/2019 04:00,27700.58,0.0005,2.225,11.7561,24.4866,0,5.7626,0.4226,1.18
02/05/2019 05:00,28235.41,0.0003,3.399,110.8001,196.5709,0,5.7625,0.3269,1.1812
02/05/2019 06:00,29555.21,0.0001,5.795,280.9394,422.9216,0,5.7599,0.1906,1.1794
02/05/2019 07:00,31932.16,0.0001,7.993,447.2176,603.9032,0,5.7473,0.1143,1.1728
02/05/2019 08:00,35420.85,0.0002,10.116,556.3386,726.9254,0,5.715,0.1215,1.1642
02/05/2019 09:00,36520.75,0.0001,11.615,606.4351,783.6354,0,5.6612,0.1522,1.1576
02/05/2019 10:00,35789.33,0.0001,12.368,593.2852,770.1145,0,5.5921,0.1766,1.1534
02/05/2019 11:00,35148.66,0.0001,12.537,518.3248,687.3645,0,5.5222,0.1866,1.1513
02/05/2019 12:00,33395.03,0.0001,12.157,389.0748,540.9791,0,5.4758,0.2046,1.1511
02/05/2019 13:00,33121.63,0.0002,10.885,218.8797,340.9398,0,5.4607,0.2369,1.1533
02/05/2019 14:00,33876.65,0.0004,8.151,55.485,112.5799,0,5.4591,0.3304,1.1576
02/05/2019 15:00,33754.78,0.0006,6.024,0.5112,1.9351,0,5.4591,0.3242,1.1621
02/05/2019 16:00,34754.75,0.001,5.121,0,0,0,5.4593,0.3034,1.1656
02/05/2019 17:00,36269.63,0.0011,4.487,0,0,0,5.4596,0.3946,1.1684
02/05/2019 18:00,37599.59,0.01,4.059,0,0,0,5.4599,0.4648,1.1701
02/05/2019 19:00,36975.74,0.0263,3.843,0,0,0,5.46,0.5874,1.1719
02/05/2019 20:00,36409.46,0.0668,3.71,0,0,0.0002,5.4601,0.6733,1.1735
02/05/2019 21:00,35880.83,0.1346,3.666,0,0,0.0038,5.4618,0.6951,1.1737
02/05/2019 22:00,34855.16,0.2712,3.677,0,0,0.015,5.4712,0.7227,1.1737
02/05/2019 23:00,33528.92,0.2867,3.7,0,0,0.0119,5.4844,0.7592,1.1736
02/06/2019 00:00,31232.87,0.3104,3.725,0,0,0.0119,5.4969,0.781,1.173
02/06/2019 01:00,29497.63,0.3125,3.701,0,0,0.0058,5.506,0.7807,1.1725
02/06/2019 02:00,28500.74,0.335,3.581,0,0,0.008,5.5131,0.7876,1.1726
02/06/2019 03:00,27861.02,0.2679,3.449,0.003,0.0098,0.0069,5.5205,0.7849,1.1733
02/06/2019 04:00,27878.64,0.329,3.48,10.2753,25.95,0.0075,5.5278,0.7609,1.1742
02/06/2019 05:00,27601.14,0.3684,4.336,68.2138,201.579,0.0099,5.5361,0.7367,1.1742
02/06/2019 06:00,29506.45,0.2775,5.779,166.6572,428.301,0.011,5.5436,0.6861,1.1724
02/06/2019 07:00,31568.03,0.1898,7.168,258.2362,609.4881,0.0119,5.5411,0.6542,1.1685
02/06/2019 08:00,35719.22,0.1783,8.422,343.4519,732.6742,0.0105,5.522,0.6115,1.164
02/06/2019 09:00,38435,0.3037,9.368,391.8822,789.4285,0.0086,5.4899,0.6219,1.1602
02/06/2019 10:00,39133.97,0.2481,9.781,363.8237,775.9328,0.0111,5.4505,0.6422,1.158
02/06/2019 11:00,39675.87,0.1739,9.674,304.536,693.0352,0.0197,5.4227,0.642,1.1578
02/06/2019 12:00,37934.8,0.1336,9.292,226.233,546.4831,0.0137,5.4166,0.6446,1.1587
02/06/2019 13:00,38080.68,0.1215,8.487,125.6141,346.2333,0.0124,5.4203,0.674,1.1605
02/06/2019 14:00,38297.58,0.1099,7.087,32.5553,116.7697,0.0061,5.4252,0.7261,1.1632
02/06/2019 15:00,38166.71,0.1308,6.005,0.4409,2.3184,0.0064,5.4298,0.7516,1.1658
02/06/2019 16:00,38244.31,0.2782,5.577,0,0,0.0084,5.437,0.8012,1.1676
02/06/2019 17:00,38687.8,0.2201,5.351,0,0,0.0144,5.4537,0.8453,1.1689
02/06/2019 18:00,38877.41,0.2972,5.115,0,0,0.1124,5.5288,0.8751,1.17
02/06/2019 19:00,38336.06,0.3913,4.86,0,0,0.1228,5.651,0.9087,1.171
02/06/2019 20:00,37447.61,0.395,4.66,0,0,0.0817,5.7524,0.923,1.172
02/06/2019 21:00,36280.66,0.3433,4.49,0,0,0.0661,5.8248,0.9413,1.1728
02/06/2019 22:00,35388.83,0.3782,4.386,0,0,0.074,5.8956,0.9415,1.1736
02/06/2019 23:00,33997.95,0.4638,4.184,0,0,0.0783,5.973,0.9492,1.1746
02/07/2019 00:00,31866.06,0.4654,3.99,0,0,0.0877,6.0539,0.9464,1.1755
02/07/2019 01:00,30076.68,0.5359,3.83,0,0,0.147,6.1708,0.9396,1.1762
02/07/2019 02:00,28980.24,0.5805,3.609,0,0,0.1615,6.32,0.9263,1.1769
02/07/2019 03:00,28263.73,0.5596,3.353,0.0036,0.0157,0.1255,6.4564,0.9076,1.1776
02/07/2019 04:00,28086.12,0.4921,3.145,4.8396,27.4971,0.1283,6.5761,0.8948,1.1785
02/07/2019 05:00,28476.69,0.473,3.401,44.7698,206.6821,0.126,6.6901,0.8771,1.1793
02/07/2019 06:00,29808.71,0.4539,4.076,114.9279,433.735,0.0958,6.7741,0.865,1.1792
02/07/2019 07:00,32046.96,0.3834,4.748,177.7824,615.1389,0.0611,6.7973,0.8547,1.1772
02/07/2019 08:00,36299.9,0.3174,5.379,226.6842,738.4479,0.039,6.7648,0.8542,1.1748
02/07/2019 09:00,39111.41,0.3269,5.843,243.9427,795.2854,0.0285,6.6932,0.8521,1.1727
02/07/2019 10:00,39809.26,0.3692,6.136,242.1235,781.7647,0.0313,6.6111,0.8381,1.1708
02/07/2019 11:00,40191.91,0.3476,6.229,210.8743,698.805,0.0351,6.5445,0.8134,1.1697
02/07/2019 12:00,39353.51,0.2981,6.095,159.1922,552.0904,0.0323,6.5062,0.7852,1.1695
02/07/2019 13:00,39627.43,0.2617,5.651,88.6187,351.5996,0.0371,6.5022,0.7878,1.1703
02/07/2019 14:00,40092.75,0.2382,4.788,21.429,121.0654,0.0539,6.535,0.7974,1.1721
02/07/2019 15:00,39960.65,0.2191,4.028,0.3362,2.7537,0.0636,6.5912,0.7965,1.1742
02/07/2019 16:00,40006.35,0.1882,3.608,0,0,0.0577,6.6484,0.7887,1.176
02/07/2019 17:00,40065.74,0.2012,3.261,0,0,0.0682,6.7079,0.7842,1.1772
02/07/2019 18:00,39915.39,0.181,3.009,0,0,0.0515,6.7629,0.7753,1.1781
02/07/2019 19:00,39217.47,0.1776,2.81,0,0,0.0498,6.8107,0.7748,1.1787
02/07/2019 20:00,38007.13,0.1899,2.652,0,0,0.0468,6.8568,0.7804,1.1793
02/07/2019 21:00,37044.57,0.1935,2.561,0,0,0.0424,6.8999,0.782,1.1795
02/07/2019 22:00,36109.52,0.176,2.479,0,0,0.0457,6.943,0.7798,1.1796
02/07/2019 23:00,34626.69,0.1576,2.398,0,0,0.0454,6.9871,0.7702,1.1797
02/08/2019 00:00,32435.52,0.1528,2.294,0,0,0.0394,7.0281,0.747,1.1797
02/08/2019 01:00,30524.56,0.1652,2.197,0,0,0.034,7.0644,0.7166,1.1799
02/08/2019 02:00,29135.2,0.1689,2.083,0,0,0.0336,7.099,0.6899,1.1804
02/08/2019 03:00,28498.03,0.1877,1.941,0.0055,0.024,0.0522,7.1439,0.674,1.1813
02/08/2019 04:00,28237.11,0.1982,1.842,8.6691,29.1332,0.0699,7.2062,0.6825,1.1825
02/08/2019 05:00,28835.21,0.1932,2.47,65.839,211.8714,0.0651,7.268,0.692,1.1833
02/08/2019 06:00,30068.69,0.1824,3.48,158.7606,439.2411,0.0539,7.2963,0.6917,1.1819
02/08/2019 07:00,32169.55,0.1895,4.553,247.6819,620.8641,0.0472,7.2671,0.709,1.1782
02/08/2019 08:00,36157.34,0.21,5.48,315.894,744.3039,0.0406,7.1861,0.7098,1.1747
02/08/2019 09:00,39496.03,0.2355,6.149,351.1198,801.2074,0.0322,7.0696,0.7106,1.1719
02/08/2019 10:00,40170.39,0.2328,6.563,346.5034,787.6616,0.0261,6.9418,0.7321,1.1696
02/08/2019 11:00,40804.06,0.2003,6.703,305.9022,704.6119,0.0218,6.8296,0.7599,1.1684
02/08/2019 12:00,39325.87,0.1638,6.531,219.309,557.7445,0.021,6.7574,0.7871,1.1684
02/08/2019 13:00,38190.79,0.1392,5.992,115.0263,357.0104,0.0271,6.7377,0.8108,1.1695
02/08/2019 14:00,39495.5,0.1538,4.99,28.509,125.4608,0.029,6.7519,0.8214,1.1716
02/08/2019 15:00,39526.69,0.1779,4.134,0.5322,3.2419,0.0316,6.7793,0.8189,1.1739
02/08/2019 16:00,39829.38,0.2031,3.735,0,0,0.0342,6.8126,0.8136,1.1758
02/08/2019 17:00,39874.93,0.2444,3.388,0,0,0.0347,6.8502,0.8054,1.1775
02/08/2019 18:00,39692.79,0.1688,3.069,0,0,0.0371,6.8879,0.7731,1.1787
02/08/2019 19:00,39037.08,0.1668,2.808,0,0,0.0335,6.9224,0.755,1.1797
02/08/2019 20:00,37814.24,0.1607,2.584,0,0,0.0331,6.9555,0.7499,1.1805
02/08/2019 21:00,36916.73,0.1538,2.431,0,0,0.0333,6.9887,0.7392,1.181
02/08/2019 22:00,36091.19,0.1352,2.3,0,0,0.0304,7.0195,0.7139,1.1814
02/08/2019 23:00,34812.78,0.1126,2.141,0,0,0.0271,7.0468,0.6948,1.182
02/09/2019 00:00,32721.75,0.1014,1.968,0,0,0.0247,7.0711,0.6854,1.1823
02/09/2019 01:00,30893.82,0.0966,1.804,0,0,0.0246,7.0939,0.6786,1.1828
02/09/2019 02:00,29366.58,0.09,1.655,0,0,0.0233,7.1159,0.6635,1.1834
02/09/2019 03:00,28508.3,0.0797,1.457,0.0072,0.0352,0.0249,7.1379,0.6606,1.1847
02/09/2019 04:00,28220.51,0.0771,1.337,7.0275,30.8654,0.0261,7.1606,0.6505,1.186
02/09/2019 05:00,28340.63,0.0786,1.967,65.2943,217.1502,0.0254,7.1798,0.6293,1.1869
02/09/2019 06:00,29145.4,0.0811,3.126,174.1129,444.7881,0.0217,7.1786,0.6026,1.1856
02/09/2019 07:00,29716.33,0.0909,4.196,283.0436,626.6226,0.0177,7.133,0.5878,1.1824
02/09/2019 08:00,32572.95,0.1037,5.097,364.792,750.2145,0.0144,7.0362,0.5584,1.1794
02/09/2019 09:00,35580.49,0.1069,5.801,407.5268,807.1667,0.0111,6.897,0.538,1.1765
02/09/2019 10:00,37006.79,0.1042,6.296,410.7355,793.6435,0.0085,6.7465,0.5265,1.174
02/09/2019 11:00,37502.7,0.0965,6.494,359.1439,710.4746,0.0077,6.6177,0.5189,1.1725
02/09/2019 12:00,36985.43,0.0882,6.369,263.2638,563.4398,0.0076,6.5331,0.5354,1.1722
02/09/2019 13:00,37017.19,0.0788,5.899,149.5314,362.4858,0.0088,6.4972,0.5481,1.1728
02/09/2019 14:00,36801.83,0.0744,4.894,44.944,129.9467,0.0105,6.4943,0.5474,1.1746
02/09/2019 15:00,36132.41,0.0577,3.658,0.9394,3.7876,0.0127,6.5033,0.5114,1.1772
02/09/2019 16:00,35931.64,0.0493,3.061,0,0,0.0119,6.5139,0.4641,1.1795
02/09/2019 17:00,35918.77,0.0411,2.593,0,0,0.0111,6.5239,0.4396,1.1814
02/09/2019 18:00,37337.78,0.0465,2.215,0,0,0.011,6.5338,0.4291,1.1829
02/09/2019 19:00,37337.19,0.0437,1.907,0,0,0.0121,6.5447,0.4358,1.1841
02/09/2019 20:00,36371.76,0.0488,1.678,0,0,0.0135,6.5569,0.4553,1.185
02/09/2019 21:00,35552.83,0.0568,1.543,0,0,0.016,6.5716,0.4683,1.1857
02/09/2019 22:00,34665.82,0.06,1.438,0,0,0.0181,6.5888,0.4721,1.1862
02/09/2019 23:00,33763.45,0.0594,1.359,0,0,0.0195,6.6077,0.4846,1.1867
02/10/2019 00:00,31297.03,0.0581,1.326,0,0,0.0258,6.6306,0.4995,1.1872
02/10/2019 01:00,29354.97,0.057,1.263,0,0,0.0264,6.6566,0.511,1.1877
02/10/2019 02:00,27801.27,0.0543,1.167,0,0,0.0246,6.6817,0.5209,1.1884
02/10/2019 03:00,26886.28,0.0634,0.994,0.01,0.0503,0.0272,6.7073,0.5335,1.1894
02/10/2019 04:00,26508.7,0.0742,0.877,6.9069,32.7036,0.03,6.735,0.5597,1.1907
02/10/2019 05:00,26445.31,0.089,1.514,72.3381,222.4876,0.0306,6.7608,0.5924,1.1914
02/10/2019 06:00,26722.26,0.109,2.96,197.6384,450.3908,0.0307,6.7732,0.5216,1.1894
02/10/2019 07:00,26660.94,0.1356,4.383,330.1829,632.4403,0.027,6.7455,0.436,1.1849
02/10/2019 08:00,26764.27,0.1573,5.615,429.4707,756.1875,0.0226,6.6677,0.4083,1.1805
02/10/2019 09:00,28183.82,0.1647,6.454,480.8202,813.2174,0.0167,6.5591,0.4109,1.1771
02/10/2019 10:00,29563.86,0.1648,6.947,472.8257,799.6172,0.0137,6.4446,0.4177,1.1744
02/10/2019 11:00,30438.16,0.1509,7.148,415.5849,716.3994,0.0122,6.3488,0.4108,1.1726
02/10/2019 12:00,30724.62,0.1232,7.056,319.2975,569.1559,0.0106,6.2864,0.3941,1.1717
02/10/2019 13:00,30800.38,0.0976,6.586,192.7082,368.0267,0.0115,6.2623,0.386,1.1719
02/10/2019 14:00,30444.16,0.0764,5.329,62.562,134.5321,0.0123,6.2654,0.3613,1.1736
02/10/2019 15:00,30270.58,0.0688,3.738,1.4221,4.3971,0.0133,6.2785,0.3375,1.1761
02/10/2019 16:00,30480.25,0.0657,3.192,0,0,0.0139,6.2935,0.3212,1.1785
02/10/2019 17:00,31531.09,0.0623,2.784,0,0,0.0139,6.3085,0.3091,1.1803
02/10/2019 18:00,33805,0.0647,2.373,0,0,0.0055,6.3179,0.3071,1.1818
02/10/2019 19:00,35063.1,0.0539,1.973,0,0,0.0044,6.3225,0.3309,1.1829
02/10/2019 20:00,34506.18,0.0468,1.619,0,0,0.0035,6.3263,0.355,1.1837
02/10/2019 21:00,33850.64,0.0363,1.378,0,0,0.0028,6.3294,0.3698,1.1841
02/10/2019 22:00,33153.01,0.0272,1.162,0,0,0.0024,6.332,0.4583,1.1842
02/10/2019 23:00,31864.83,0.0184,0.971,0,0,0.0024,6.3343,0.4874,1.1843
02/11/2019 00:00,30149.51,0.0116,0.779,0,0,0.0025,6.3366,0.5271,1.1844
02/11/2019 01:00,28172.14,0.0066,0.618,0,0,0.0023,6.3389,0.5469,1.1844
02/11/2019 02:00,26988.45,0.0037,0.473,0,0,0.0017,6.3409,0.4996,1.1846
02/11/2019 03:00,26288.9,0.002,0.302,0.0136,0.07,0.0012,6.3424,0.4585,1.1852
02/11/2019 04:00,26099.7,0.0012,0.32,12.8292,34.6519,0.0009,6.3435,0.4508,1.1862
02/11/2019 05:00,26568.44,0.001,1.788,113.1384,227.8827,0.0009,6.3425,0.4288,1.1861
02/11/2019 06:00,28139.19,0.0018,4.159,274.2327,456.0414,0.001,6.3247,0.3096,1.1823
02/11/2019 07:00,31083.2,0.0038,6.34,439.7178,638.2848,0.0007,6.265,0.2273,1.1747
02/11/2019 08:00,35719.63,0.0043,8.049,545.3458,762.1657,0.0006,6.1686,0.2054,1.1679
02/11/2019 09:00,37603.95,0.0029,9.098,594.6368,819.2666,0.0006,6.04,0.2176,1.1632
02/11/2019 10:00,36975.48,0.0017,9.725,583.164,805.6777,0.0004,5.8968,0.2438,1.1595
02/11/2019 11:00,37232.83,0.0007,10.043,511.4481,722.3468,0.0003,5.7707,0.2698,1.1565
02/11/2019 12:00,35406.78,0.0002,9.993,384.1043,574.9675,0.0001,5.6899,0.3655,1.1548
02/11/2019 13:00,34995.53,0.0001,9.341,218.5037,373.5996,0.0001,5.6554,0.4482,1.1548
02/11/2019 14:00,35417.52,0,7.409,62.8056,139.2135,0,5.6477,0.5318,1.1566
02/11/2019 15:00,35319.72,0.0014,5.575,1.2,5.0685,0.0013,5.6475,0.5566,1.1591
02/11/2019 16:00,35834.76,0.0007,5.028,0,0,0.0005,5.6483,0.5447,1.1615
02/11/2019 17:00,36809.45,0.0005,4.576,0,0,0.0003,5.6487,0.5358,1.1639
02/11/2019 18:00,37780.45,0.0113,4.157,0,0,0.0007,5.6491,0.5285,1.1661
02/11/2019 19:00,38510.03,0.0186,3.787,0,0,0.0003,5.6494,0.5279,1.1681
02/11/2019 20:00,37470.97,0.0278,3.463,0,0,0.0005,5.6494,0.509,1.1698
02/11/2019 21:00,36717.96,0.0237,3.319,0,0,0.0008,5.6495,0.4907,1.1703
02/11/2019 22:00,35557.49,0.0139,3.261,0,0,0.0011,5.65,0.4815,1.1701
02/11/2019 23:00,34223.59,0.0132,3.276,0,0,0.0013,5.6508,0.4963,1.1695
02/12/2019 00:00,31868.62,0.0126,3.24,0,0,0.0012,5.6516,0.5157,1.1689
02/12/2019 01:00,30103.4,0.014,3.113,0,0,0.001,5.6522,0.5224,1.1687
02/12/2019 02:00,28826,0.0207,3.071,0,0,0.0007,5.6525,0.5446,1.1686
02/12/2019 03:00,28057.74,0.0349,3.028,0.029,0.095,0.0007,5.6527,0.5561,1.1692
02/12/2019 04:00,28025.15,0.0606,3.207,17.5205,36.7116,0.0009,5.6529,0.5678,1.1704
02/12/2019 05:00,28273.34,0.082,4.628,115.8509,233.3454,0.0006,5.652,0.5688,1.1707
02/12/2019 06:00,29961.14,0.1161,6.384,253.1747,461.7579,0.0002,5.6428,0.506,1.1671
02/12/2019 07:00,31882.92,0.1533,8.226,383.5029,644.1846,0.0001,5.6121,0.4345,1.1607
02/12/2019 08:00,35499.7,0.1668,9.596,470.6486,768.222,0,5.5611,0.4023,1.1555
02/12/2019 09:00,37034.23,0.1783,10.396,503.1336,825.3646,0,5.4948,0.4531,1.1523
02/12/2019 10:00,36745.08,0.1847,10.765,493.419,811.7618,0,5.41,0.5026,1.1505
02/12/2019 11:00,36387.85,0.1726,10.824,431.4086,728.35,0,5.3222,0.524,1.1497
02/12/2019 12:00,34840.91,0.1538,10.552,320.1963,580.8297,0,5.2643,0.5486,1.1499
02/12/2019 13:00,35186.92,0.1384,9.786,184.0412,379.2295,0,5.2405,0.5971,1.1514
02/12/2019 14:00,35586.11,0.1354,7.92,51.1738,143.9894,0,5.2358,0.6123,1.1542
02/12/2019 15:00,35872.58,0.1532,6.116,1.0567,5.8053,0,5.2351,0.6305,1.158
02/12/2019 16:00,36721.2,0.1766,5.456,0,0,0,5.235,0.656,1.1615
02/12/2019 17:00,37369.17,0.2204,4.961,0,0,0,5.2348,0.6899,1.1645
02/12/2019 18:00,38406.57,0.2081,4.577,0,0,0.0006,5.2351,0.7238,1.1673
02/12/2019 19:00,38468.59,0.2406,4.252,0,0,0.0006,5.2357,0.7652,1.1697
02/12/2019 20:00,37422.94,0.2699,3.984,0,0,0.0006,5.2362,0.7923,1.172
02/12/2019 21:00,36434.34,0.3092,3.762,0,0,0.0005,5.2367,0.8235,1.1735
02/12/2019 22:00,35189.56,0.3575,3.57,0,0,0.0006,5.2372,0.8477,1.1746
